origin,destination,flow
41,63,0.0
41,66,0.0
41,67,0.0004655172413793103
41,68,0.0
41,69,0.0
41,70,0.0001586206896551724
41,71,0.0
41,72,0.0
41,75,0.00014482758620689654
41,76,0.0
41,93,0.00015172413793103449
41,98,0.00014827586206896551
41,99,0.0550448275862069
41,100,0.0
41,108,0.0
41,109,0.0009310344827586207
42,1,0.0001413793103448276
42,3,0.0001413793103448276
42,4,0.0002827586206896552
42,6,0.0
42,12,0.0
42,13,0.0
42,15,0.0001413793103448276
42,16,0.0
42,18,0.0001413793103448276
42,19,0.0
42,20,0.0
42,21,0.0
42,22,0.0
42,23,0.00041379310344827585
42,24,0.0
42,26,0.0001413793103448276
42,27,0.00013448275862068965
42,28,0.0
42,29,0.0
42,30,0.0
42,31,0.0
42,32,0.0
42,33,0.0
42,34,0.0
42,35,0.00013448275862068965
42,36,0.0
42,37,0.0007
42,38,0.0
42,39,0.0008310344827586208
42,40,0.0009689655172413793
42,41,0.044441379310344836
42,42,0.8805275862068968
42,43,0.055120689655172424
42,44,0.0013965517241379308
42,46,0.0
42,47,0.0
42,48,0.0
42,49,0.0
42,50,0.00012758620689655174
42,51,0.00013793103448275863
42,52,0.0
42,54,0.002648275862068965
42,55,0.00013448275862068965
42,58,0.0
42,61,0.0001413793103448276
42,63,0.0
42,66,0.0
42,67,0.0015448275862068965
42,68,0.0005724137931034483
42,69,0.0004275862068965518
42,70,0.00042413793103448274
42,71,0.0002827586206896552
42,72,0.0
42,74,0.0
42,77,0.0
42,94,0.0
42,98,0.0
42,99,0.001406896551724138
42,109,0.00646551724137931
42,110,0.0
43,1,0.0
43,6,0.0002793103448275862
43,7,0.0
43,10,0.0
43,13,0.0
43,15,0.0
43,16,0.0
43,17,0.0
43,19,0.0
43,21,0.0
43,22,0.0
43,23,0.0
43,26,0.0
43,27,0.0
43,33,0.0
43,34,0.0
43,35,0.0
43,36,0.0
43,37,0.0005206896551724138
43,38,0.0
43,39,0.00026206896551724137
43,40,0.0010103448275862069
43,41,0.0033517241379310346
43,42,0.10619310344827587
43,43,0.8165103448275863
43,44,0.0034275862068965522
43,46,0.0
43,48,0.0
43,50,0.0
43,51,0.0
43,54,0.003124137931034483
43,55,0.0
43,56,0.0
43,57,0.0005068965517241379
43,58,0.0002586206896551724
43,59,0.0
43,60,0.0
43,61,0.0
43,63,0.0002551724137931035
43,65,0.0
43,66,0.0005448275862068966
43,67,0.0007413793103448275
43,68,0.000510344827586207
43,69,0.0005172413793103448
43,70,0.00023793103448275862
43,71,0.0
43,72,0.0
43,98,0.0
43,99,0.00026206896551724137
43,100,0.0
43,109,0.06147931034482758
44,4,0.0
44,6,0.0
44,15,0.0
44,17,0.0003586206896551724
44,18,0.0
44,19,0.0
44,23,0.0003344827586206897
44,24,0.0
44,29,0.0
44,33,0.0
44,34,0.0
44,35,0.0
44,36,0.0
44,37,0.0006724137931034483
44,39,0.0
44,40,0.0
44,41,0.0
44,42,0.0013413793103448275
44,43,0.005055172413793102
44,44,0.8878344827586211
44,49,0.0
44,54,0.0007482758620689655
44,55,0.0
44,57,0.0022965517241379315
44,58,0.0006517241379310344
44,60,0.0
44,61,0.0
44,65,0.0
44,66,0.0
44,67,0.06340344827586207
44,68,0.0
44,69,0.0
44,70,0.0006551724137931034
44,71,0.0003586206896551724
44,72,0.0
44,92,0.0
44,99,0.0006551724137931034
44,109,0.03561379310344829
44,111,0.0
45,1,0.0
45,2,0.0003172413793103448
45,3,0.0
45,4,0.0
45,6,0.0003172413793103448
45,7,0.0
45,9,0.0
45,10,0.00823448275862069
45,11,0.09869655172413794
45,13,0.0
45,15,0.0
45,16,0.0003517241379310345
45,17,0.0
45,18,0.00033793103448275864
45,19,0.00029655172413793103
45,20,0.0
45,21,0.0
45,23,0.00032068965517241375
45,25,0.0
45,27,0.0
45,28,0.0
45,33,0.00032413793103448275
45,34,0.011527586206896553
45,35,0.0030241379310344827
45,36,0.0
45,37,0.00032068965517241375
45,39,0.0
45,40,0.0
45,45,0.8075586206896552
45,46,0.05058620689655173
45,47,0.00196551724137931
45,48,0.0022517241379310343
45,49,0.002268965517241379
45,50,0.007951724137931033
45,51,0.0
45,52,0.001662068965517241
45,53,0.00032068965517241375
45,55,0.0
45,58,0.0
45,60,0.0003620689655172414
45,65,0.0
45,67,0.0
45,95,0.0
45,96,0.0
45,97,0.0
45,98,0.0
45,100,0.0009827586206896553
45,108,0.0
46,1,0.0
46,2,0.0
46,4,0.0
46,7,0.0
46,8,0.0
46,10,0.0017448275862068962
46,11,0.007113793103448276
46,12,0.0
46,13,0.0
46,15,0.00016896551724137932
46,16,0.00016551724137931032
46,17,0.0003172413793103448
46,18,0.0
46,19,0.0
46,20,0.00016551724137931032
46,21,0.0
46,22,0.0
46,23,0.0
46,24,0.0
46,26,0.0006241379310344827
46,27,0.0
46,28,0.0
46,33,0.0008344827586206895
46,34,0.0004586206896551724
46,35,0.0003068965517241379
46,36,0.0006413793103448276
46,37,0.0008068965517241379
46,38,0.0
46,39,0.0
46,40,0.0
46,42,0.0
46,44,0.0
46,45,0.025689655172413794
46,46,0.8493620689655172
46,47,0.032144827586206896
46,48,0.015227586206896552
46,49,0.00686896551724138
46,50,0.0471344827586207
46,51,0.0003275862068965517
46,52,0.00047241379310344824
46,53,0.0009758620689655172
46,54,0.0
46,55,0.0
46,56,0.0
46,58,0.0006586206896551723
46,60,0.00016896551724137932
46,65,0.0
46,98,0.0001724137931034483
46,100,0.007486206896551724
47,1,0.0
47,3,0.0
47,4,0.0
47,10,0.00019999999999999998
47,11,0.0015827586206896554
47,12,0.0
47,15,0.00018275862068965518
47,16,0.00021724137931034484
47,17,0.00018620689655172415
47,18,0.0
47,19,0.00019999999999999998
47,20,0.0
47,21,0.0
47,22,0.0
47,23,0.0
47,26,0.0
47,27,0.0
47,28,0.0
47,30,0.0
47,33,0.0
47,34,0.0005758620689655172
47,35,0.0
47,36,0.004006896551724137
47,37,0.011210344827586207
47,38,0.0
47,39,0.0
47,40,0.0
47,42,0.00019310344827586207
47,45,0.0013965517241379308
47,46,0.04096206896551724
47,47,0.7533172413793102
47,48,0.05756206896551725
47,49,0.004803448275862069
47,50,0.010889655172413791
47,51,0.0015827586206896551
47,52,0.001596551724137931
47,53,0.0007586206896551725
47,54,0.0003931034482758621
47,55,0.0
47,56,0.0
47,58,0.0005931034482758621
47,59,0.0
47,60,0.0011862068965517241
47,65,0.0
47,66,0.0
47,70,0.0
47,71,0.0
47,85,0.0
47,98,0.0
47,99,0.0
47,100,0.10631724137931037
48,1,0.0
48,2,0.00013448275862068965
48,3,6.551724137931034e-05
48,4,0.00014137931034482757
48,5,0.0
48,6,0.0
48,7,0.0
48,10,0.0
48,11,0.0006517241379310344
48,12,6.206896551724138e-05
48,13,0.0
48,14,0.0
48,15,0.00038275862068965513
48,16,6.551724137931034e-05
48,17,0.00013448275862068965
48,18,6.551724137931034e-05
48,19,0.00019655172413793104
48,20,0.0
48,21,6.896551724137931e-05
48,22,0.0
48,23,0.0005206896551724138
48,24,0.0
48,25,0.0
48,26,0.0002655172413793103
48,27,0.0
48,28,0.0005241379310344827
48,29,0.0002689655172413793
48,30,0.0
48,31,0.0
48,32,0.0
48,33,0.0
48,34,0.0002689655172413793
48,35,0.0
48,36,0.00019310344827586207
48,37,0.0073862068965517245
48,38,0.00013103448275862068
48,39,0.0012379310344827587
48,40,6.551724137931034e-05
48,41,0.0
48,42,0.0
48,43,0.0
48,45,0.0005931034482758621
48,46,0.007244827586206897
48,47,0.020658620689655176
48,48,0.8613344827586207
48,49,0.007551724137931034
48,50,0.018120689655172415
48,51,0.016748275862068965
48,52,0.01753103448275862
48,53,0.0021620689655172417
48,54,0.00013448275862068965
48,55,0.0003344827586206897
48,56,0.00019310344827586207
48,57,0.00020689655172413793
48,58,0.0014517241379310346
48,59,0.0
48,60,0.0001896551724137931
48,61,0.00012758620689655174
48,63,0.0
48,64,0.0
48,65,0.00013103448275862068
48,66,0.0
48,67,6.551724137931034e-05
48,69,6.551724137931034e-05
48,70,0.0
48,71,6.206896551724138e-05
48,76,0.0
48,78,0.0
48,82,0.0
48,87,0.0
48,90,0.0
48,96,0.0
48,97,0.0
48,98,0.0
48,99,0.0
48,100,0.032272413793103444
48,108,0.0
48,109,0.0
49,1,0.00039999999999999996
49,2,0.0
49,6,0.0
49,7,0.0
49,8,0.0
49,10,0.0007724137931034483
49,11,0.001586206896551724
49,12,0.0
49,13,0.00019655172413793104
49,15,0.00019310344827586207
49,16,0.0
49,17,0.0
49,18,0.0
49,19,0.00040344827586206896
49,21,0.0
49,22,0.0
49,23,0.0
49,24,0.0033931034482758615
49,25,0.0
49,27,0.0
49,28,0.0
49,29,0.0
49,33,0.00019310344827586207
49,34,0.0003931034482758621
49,35,0.0
49,36,0.0
49,37,0.0007758620689655172
49,38,0.000596551724137931
49,39,0.0001896551724137931
49,40,0.00021379310344827584
49,41,0.0
49,42,0.0
49,43,0.0
49,44,0.0
49,45,0.0005862068965517242
49,46,0.00826896551724138
49,47,0.0026310344827586204
49,48,0.017313793103448275
49,49,0.8498344827586206
49,50,0.09651724137931034
49,51,0.00037586206896551724
49,52,0.0011241379310344827
49,53,0.012293103448275862
49,54,0.00020689655172413793
49,56,0.00019999999999999998
49,58,0.000603448275862069
49,63,0.0
49,65,0.0
49,82,0.0
49,90,0.0
49,97,0.0
49,100,0.0003793103448275862
49,108,0.00020344827586206895
49,109,0.00020344827586206895
50,1,0.00016896551724137932
50,4,0.0
50,10,0.0008620689655172413
50,11,0.0017310344827586204
50,12,0.0001793103448275862
50,13,0.0
50,15,0.0003413793103448276
50,17,0.00017586206896551726
50,19,0.0003517241379310345
50,20,0.0
50,22,0.0
50,23,0.0
50,24,0.0
50,26,0.0
50,27,0.0
50,28,0.0005172413793103448
50,29,0.00017586206896551726
50,30,0.0
50,33,0.0
50,34,0.0001793103448275862
50,35,0.0
50,36,0.0
50,37,0.0010482758620689657
50,38,0.0
50,39,0.0003482758620689656
50,42,0.00016551724137931032
50,43,0.0
50,45,0.0032931034482758617
50,46,0.052375862068965516
50,47,0.00980689655172414
50,48,0.049413793103448275
50,49,0.07819310344827586
50,50,0.7894931034482758
50,51,0.000706896551724138
50,52,0.006048275862068965
50,53,0.0032655172413793097
50,54,0.00016551724137931032
50,56,0.0
50,58,0.0003413793103448276
50,60,0.0
50,61,0.0
50,63,0.0
50,66,0.0
50,72,0.0
50,74,0.0
50,79,0.0
50,80,0.0
50,82,0.0
50,87,0.0
50,90,0.0
50,95,0.0
50,100,0.0006689655172413794
50,111,0.0
51,1,0.0
51,3,0.0
51,6,0.0
51,10,0.00042068965517241374
51,11,0.0
51,12,0.0
51,14,0.0002103448275862069
51,15,0.0004206896551724138
51,16,0.0
51,17,0.00019999999999999998
51,18,0.0
51,19,0.0
51,21,0.0
51,22,0.0
51,23,0.0
51,24,0.00021724137931034484
51,27,0.0
51,28,0.0
51,29,0.0004241379310344827
51,30,0.0
51,33,0.0
51,34,0.0004068965517241379
51,35,0.0
51,36,0.0010448275862068965
51,37,0.001524137931034483
51,38,0.0
51,39,0.0
51,40,0.001713793103448276
51,41,0.0006172413793103448
51,42,0.0
51,43,0.00020689655172413793
51,45,0.0
51,46,0.0004068965517241379
51,47,0.0021000000000000003
51,48,0.05014137931034483
51,49,0.0012379310344827587
51,50,0.0
51,51,0.8782310344827589
51,52,0.020410344827586205
51,53,0.0023103448275862072
51,54,0.030406896551724138
51,55,0.0
51,56,0.0004103448275862069
51,57,0.0004172413793103448
51,58,0.001293103448275862
51,60,0.002113793103448276
51,61,0.0006551724137931034
51,63,0.00020689655172413793
51,64,0.0
51,65,0.0
51,69,0.00019999999999999998
51,75,0.0
51,76,0.0
51,90,0.0
51,97,0.00022413793103448276
51,98,0.00020344827586206895
51,99,0.0012482758620689656
51,100,0.00039999999999999996
51,103,0.0
52,6,0.0
52,9,0.0002724137931034483
52,10,0.0002689655172413793
52,11,0.0
52,13,0.0
52,15,0.0002310344827586207
52,16,0.0
52,17,0.0
52,18,0.0
52,19,0.0
52,21,0.0
52,22,0.0
52,23,0.0
52,24,0.0
52,25,0.0
52,26,0.0
52,27,0.0
52,28,0.0
52,29,0.0
52,30,0.0
52,33,0.0
52,34,0.0005206896551724138
52,35,0.0
52,36,0.0
52,37,0.0012586206896551724
52,40,0.0002551724137931035
52,41,0.0
52,42,0.0
52,43,0.0
52,45,0.0005137931034482759
52,46,0.0012965517241379308
52,47,0.0010758620689655172
52,48,0.06348620689655173
52,49,0.005000000000000001
52,50,0.008972413793103448
52,51,0.019941379310344832
52,52,0.8470241379310346
52,53,0.024655172413793103
52,54,0.01740689655172414
52,55,0.0007862068965517242
52,56,0.003882758620689655
52,57,0.0
52,58,0.0010379310344827586
52,59,0.0
52,60,0.0002689655172413793
52,61,0.0002689655172413793
52,63,0.0
52,65,0.0
52,66,0.0
52,73,0.0
52,75,0.0
52,77,0.0
52,89,0.0
52,96,0.0
52,98,0.0
52,100,0.0015896551724137932
52,109,0.0
53,1,0.0
53,4,0.0
53,8,0.0
53,9,0.0004103448275862069
53,10,0.0
53,11,0.0
53,12,0.0
53,13,0.0
53,15,0.0
53,16,0.0
53,17,0.00034137931034482763
53,19,0.0003517241379310345
53,21,0.0
53,23,0.0002931034482758621
53,25,0.0
53,26,0.0006896551724137932
53,27,0.0
53,28,0.0
53,33,0.0
53,34,0.0003931034482758621
53,35,0.0
53,36,0.0003793103448275862
53,37,0.0010551724137931036
53,41,0.0
53,44,0.0
53,45,0.0003827586206896552
53,46,0.0010586206896551725
53,47,0.0006862068965517242
53,48,0.006482758620689655
53,49,0.027762068965517243
53,50,0.006003448275862069
53,51,0.00353448275862069
53,52,0.03266551724137931
53,53,0.902296551724138
53,54,0.0
53,55,0.0003620689655172414
53,56,0.010165517241379311
53,58,0.003996551724137931
53,59,0.0
53,60,0.0
53,63,0.0
53,65,0.0
53,66,0.0
53,90,0.0
53,100,0.0006896551724137932
54,1,0.0
54,2,0.00012413793103448277
54,4,0.0
54,5,0.0
54,7,0.0
54,10,0.0
54,11,0.0
54,14,0.0
54,15,0.0
54,16,0.0001206896551724138
54,17,0.0
54,21,0.0
54,23,0.0
54,24,0.0
54,25,0.0
54,26,0.0001206896551724138
54,27,0.0
54,28,0.00012413793103448277
54,29,0.0
54,33,0.0
54,36,0.0
54,37,0.00024827586206896553
54,38,0.0
54,39,0.00012413793103448277
54,40,0.00303448275862069
54,41,0.003693103448275863
54,42,0.002682758620689655
54,43,0.0013517241379310345
54,44,0.0002517241379310345
54,46,0.0002448275862068966
54,47,0.00012413793103448277
54,48,0.0009724137931034482
54,49,0.0
54,50,0.00012413793103448277
54,51,0.01739310344827586
54,52,0.006606896551724139
54,53,0.0
54,54,0.9343689655172415
54,55,0.019837931034482763
54,56,0.00023448275862068965
54,57,0.001224137931034483
54,58,0.0015965517241379311
54,59,0.0
54,60,0.003941379310344829
54,61,0.0002448275862068966
54,62,0.0
54,63,0.0
54,65,0.0
54,66,0.0
54,67,0.0
54,68,0.0
54,69,0.0
54,70,0.0
54,71,0.0
54,77,0.0
54,78,0.00011724137931034482
54,94,0.00011724137931034482
54,96,0.0
54,99,0.0007275862068965518
54,100,0.0001206896551724138
54,101,0.0
54,109,0.0001206896551724138
54,110,0.0
55,1,0.0
55,3,0.0
55,7,0.0
55,11,0.0
55,15,0.0
55,16,0.0
55,17,0.00032413793103448275
55,18,0.0
55,21,0.0
55,22,0.0
55,23,0.0
55,24,0.00033793103448275864
55,29,0.0
55,33,0.0
55,34,0.0
55,35,0.0
55,36,0.0
55,37,0.0
55,38,0.0
55,39,0.0
55,40,0.00033793103448275864
55,41,0.0
55,42,0.0
55,43,0.0
55,44,0.0
55,45,0.0
55,46,0.0007241379310344827
55,47,0.0
55,48,0.0006965517241379312
55,51,0.0018448275862068964
55,52,0.0010241379310344826
55,53,0.0
55,54,0.05454137931034484
55,55,0.8684999999999998
55,56,0.028358620689655174
55,57,0.0309448275862069
55,58,0.010196551724137932
55,59,0.0
55,60,0.0017931034482758623
55,61,0.0
55,63,0.0003724137931034483
55,64,0.0
55,65,0.0
55,66,0.0
55,67,0.0
55,68,0.0
55,72,0.0
56,7,0.0
56,9,0.0
56,10,0.0
56,12,0.0
56,14,0.0
56,15,0.00046896551724137935
56,16,0.00021724137931034484
56,21,0.0
56,22,0.0
56,23,0.0
56,26,0.0
56,27,0.0
56,28,0.0
56,30,0.0002586206896551724
56,34,0.0002551724137931035
56,35,0.0
56,36,0.00024827586206896553
56,37,0.0
56,40,0.0
56,43,0.0
56,44,0.0
56,46,0.0
56,47,0.0
56,48,0.00026206896551724137
56,49,0.00023793103448275862
56,50,0.0
56,51,0.0
56,52,0.0032551724137931033
56,53,0.006244827586206897
56,54,0.0002448275862068966
56,55,0.017689655172413794
56,56,0.8292620689655172
56,57,0.008610344827586207
56,58,0.1312965517241379
56,59,0.0002310344827586207
56,60,0.0004965517241379311
56,61,0.000503448275862069
56,63,0.0
56,65,0.0
56,66,0.0
56,67,0.0
56,68,0.0
56,71,0.0002206896551724138
56,78,0.0
56,79,0.0
56,90,0.0
56,108,0.0
57,1,0.0
57,16,0.0005379310344827586
57,23,0.0
57,25,0.0
57,34,0.0
57,35,0.0
57,37,0.0
57,40,0.0
57,41,0.0
57,42,0.0
57,43,0.0010482758620689657
57,44,0.0036620689655172413
57,48,0.0037689655172413795
57,51,0.001086206896551724
57,52,0.0
57,54,0.004868965517241379
57,55,0.04602758620689656
57,56,0.018158620689655174
57,57,0.7629310344827585
57,58,0.13267586206896553
57,59,0.0
57,60,0.0
57,61,0.0
57,62,0.0010655172413793104
57,63,0.0
57,64,0.0005482758620689656
57,65,0.0
57,66,0.022089655172413795
57,67,0.000996551724137931
57,68,0.0
57,69,0.0
57,70,0.0005241379310344827
57,80,0.0
57,89,0.0
57,99,0.0
57,109,0.0
58,1,0.00013448275862068965
58,3,0.0
58,4,0.0
58,5,0.0
58,6,5.862068965517242e-05
58,7,0.0
58,8,0.0
58,10,9.999999999999999e-05
58,11,1.7241379310344828e-05
58,12,0.0001931034482758621
58,13,0.0
58,15,0.00012068965517241378
58,16,0.0
58,17,2.068965517241379e-05
58,19,0.0
58,20,1.7241379310344828e-05
58,21,0.0
58,22,0.0
58,23,4.137931034482758e-05
58,24,0.0
58,25,0.0
58,26,3.7931034482758615e-05
58,27,3.7931034482758615e-05
58,28,0.0
58,29,3.4482758620689657e-05
58,30,1.7241379310344828e-05
58,32,0.0
58,33,2.068965517241379e-05
58,34,2.068965517241379e-05
58,35,0.0
58,36,6.206896551724138e-05
58,37,0.00019999999999999998
58,38,0.0
58,39,0.0
58,40,0.0
58,41,1.7241379310344828e-05
58,42,0.0
58,43,4.137931034482758e-05
58,44,3.7931034482758615e-05
58,45,0.0
58,46,7.586206896551723e-05
58,47,2.068965517241379e-05
58,48,0.00046206896551724146
58,49,5.862068965517241e-05
58,50,2.068965517241379e-05
58,51,0.00026896551724137936
58,52,3.7931034482758615e-05
58,53,0.00038275862068965524
58,54,0.0002896551724137931
58,55,0.0003344827586206897
58,56,0.00976896551724138
58,57,0.005082758620689656
58,58,0.9600896551724138
58,59,0.013393103448275863
58,60,0.005641379310344826
58,61,0.00023103448275862073
58,62,3.7931034482758615e-05
58,63,0.00038620689655172413
58,64,0.00013448275862068965
58,65,0.00016206896551724135
58,66,0.001124137931034483
58,67,7.93103448275862e-05
58,68,0.00017586206896551723
58,69,7.586206896551723e-05
58,70,0.0
58,71,7.586206896551723e-05
58,72,5.517241379310345e-05
58,73,0.0
58,74,0.0
58,75,9.310344827586206e-05
58,76,0.0
58,77,0.0
58,78,2.068965517241379e-05
58,79,0.0
58,80,0.0
58,81,1.7241379310344828e-05
58,82,3.4482758620689657e-05
58,83,0.0
58,86,0.0
58,87,3.7931034482758615e-05
58,89,0.0
58,90,0.0
58,92,1.7241379310344828e-05
58,93,0.0
58,94,5.862068965517241e-05
58,95,0.0
58,96,0.0
58,97,0.0
58,98,0.0
58,99,0.0
58,100,1.7241379310344828e-05
58,102,2.068965517241379e-05
58,103,0.0
58,108,0.0
58,109,0.0
58,110,4.137931034482758e-05
58,111,0.0
59,1,0.0
59,3,0.00020344827586206895
59,6,0.0
59,7,0.0
59,10,0.0
59,11,0.0
59,15,0.0
59,16,0.0
59,17,0.0
59,21,0.0
59,24,0.0
59,28,0.0010241379310344826
59,34,0.0
59,37,0.0001724137931034483
59,40,0.0
59,41,0.00019655172413793104
59,48,0.00016896551724137932
59,51,0.0
59,52,0.0
59,53,0.0
59,54,0.0
59,55,0.0
59,56,0.0003586206896551724
59,57,0.0
59,58,0.12633793103448276
59,59,0.819106896551724
59,60,0.030486206896551724
59,61,0.014765517241379308
59,62,0.0001896551724137931
59,63,0.005255172413793103
59,64,0.0
59,65,0.0
59,66,0.0013620689655172412
59,68,0.0
59,69,0.0
59,71,0.00017586206896551726
59,72,0.0
59,80,0.0
59,82,0.0
59,94,0.00018275862068965518
59,97,0.0
59,110,0.0
60,1,0.002562068965517241
60,2,0.0
60,3,0.00019999999999999998
60,4,0.002113793103448276
60,5,0.00019310344827586207
60,6,0.0007862068965517242
60,7,0.00019655172413793104
60,9,0.0
60,10,0.00038965517241379313
60,11,0.0
60,12,0.0004068965517241379
60,13,0.0
60,14,0.0
60,15,0.0009862068965517242
60,16,0.0
60,17,0.0
60,18,0.0
60,19,0.0
60,20,0.0
60,21,0.0007758620689655172
60,22,0.0
60,23,0.0
60,24,0.0
60,26,0.0009862068965517242
60,27,0.00038620689655172413
60,28,0.001982758620689655
60,30,0.0
60,33,0.0
60,34,0.0
60,35,0.00019655172413793104
60,36,0.0
60,37,0.00020689655172413793
60,38,0.00019310344827586207
60,39,0.0
60,40,0.0
60,41,0.0
60,42,0.00019999999999999998
60,43,0.0
60,45,0.00020344827586206895
60,46,0.0
60,47,0.000803448275862069
60,48,0.00019655172413793104
60,49,0.00020689655172413793
60,50,0.0
60,51,0.0008137931034482758
60,52,0.0005689655172413793
60,53,0.0
60,54,0.006662068965517241
60,55,0.00040344827586206896
60,56,0.0006
60,57,0.0005793103448275863
60,58,0.0577448275862069
60,59,0.03392758620689655
60,60,0.8450931034482759
60,61,0.012051724137931031
60,62,0.0
60,63,0.007175862068965516
60,64,0.00021379310344827584
60,65,0.0011551724137931036
60,66,0.006251724137931034
60,67,0.0
60,68,0.003920689655172414
60,69,0.0015620689655172417
60,70,0.0
60,71,0.000789655172413793
60,72,0.0
60,73,0.0001896551724137931
60,74,0.0
60,75,0.0
60,77,0.0
60,78,0.0
60,79,0.0
60,82,0.00019655172413793104
60,87,0.0
60,89,0.00039999999999999996
60,91,0.0008
60,92,0.0
60,94,0.0032655172413793097
60,95,0.0
60,96,0.00019310344827586207
60,97,0.0012206896551724138
60,98,0.0
60,99,0.0
60,108,0.0
60,110,0.0
61,10,0.0
61,12,0.0
61,15,0.00013448275862068965
61,19,0.0
61,23,0.0
61,27,0.0
61,28,0.0
61,34,0.0
61,36,0.0
61,37,0.00015172413793103449
61,40,0.0
61,41,0.0
61,42,0.0002931034482758621
61,43,0.0
61,46,0.0
61,48,0.00015517241379310343
61,50,0.0
61,51,0.0005758620689655172
61,52,0.0
61,54,0.0
61,55,0.0
61,56,0.0001413793103448276
61,57,0.00014482758620689654
61,58,0.0014931034482758621
61,59,0.012524137931034483
61,60,0.009675862068965518
61,61,0.8404241379310343
61,62,0.010175862068965516
61,63,0.11020344827586206
61,64,0.0023275862068965515
61,65,0.003324137931034483
61,66,0.0001413793103448276
61,67,0.0
61,68,0.0
61,69,0.00044827586206896557
61,70,0.0004413793103448276
61,71,0.0003034482758620689
61,72,0.00013793103448275863
61,73,0.0
61,74,0.0
61,75,0.0
61,76,0.0005896551724137931
61,78,0.00015172413793103449
61,79,0.0
61,83,0.0
61,87,0.0
61,94,0.006048275862068966
61,100,0.0
61,101,0.0
61,110,0.0
61,111,0.0
62,1,0.0
62,15,0.0
62,40,0.0003517241379310345
62,48,0.0
62,55,0.0
62,57,0.0003517241379310345
62,58,0.001803448275862069
62,59,0.0007310344827586207
62,60,0.0
62,61,0.02961724137931035
62,62,0.8762379310344828
62,63,0.013348275862068966
62,64,0.06504827586206897
62,65,0.0007551724137931035
62,67,0.0
62,69,0.0
62,70,0.00476896551724138
62,71,0.006289655172413793
62,72,0.0
62,73,0.0
62,74,0.0
62,76,0.0
62,78,0.0
62,90,0.0
62,94,0.0006862068965517242
62,99,0.0
62,110,0.0
63,1,4.8275862068965517e-05
63,7,0.0
63,10,0.0
63,12,0.0
63,13,0.0
63,15,0.0
63,16,4.8275862068965517e-05
63,18,0.0
63,19,0.0
63,21,0.0
63,22,0.0
63,23,0.0
63,24,0.0
63,26,0.0009137931034482754
63,27,0.0
63,28,0.0
63,30,0.0
63,34,0.0
63,35,0.0
63,36,4.8275862068965517e-05
63,37,4.8275862068965517e-05
63,39,0.0
63,40,0.0
63,41,0.0
63,42,0.0
63,43,0.00019310344827586207
63,44,0.0
63,45,0.0
63,46,0.0
63,48,0.0
63,49,0.0
63,51,5.172413793103448e-05
63,52,0.0
63,53,0.0
63,54,0.0
63,55,9.655172413793103e-05
63,56,0.0
63,57,0.0
63,58,0.0009172413793103447
63,59,0.0019413793103448271
63,60,0.0014965517241379307
63,61,0.03918275862068965
63,62,0.00223103448275862
63,63,0.9171275862068965
63,64,0.008879310344827586
63,65,0.025786206896551724
63,66,9.655172413793103e-05
63,67,0.0
63,68,0.0
63,69,4.8275862068965517e-05
63,70,0.0
63,71,0.00014482758620689654
63,72,4.8275862068965517e-05
63,73,4.8275862068965517e-05
63,74,0.0
63,75,0.0
63,76,0.0003862068965517242
63,77,0.0
63,78,0.0
63,79,0.0
63,82,0.0
63,83,0.0
63,87,0.0
63,88,0.0
63,94,0.00014482758620689654
63,95,0.0
63,97,0.0
63,99,5.172413793103448e-05
63,110,0.0
64,1,0.0
64,15,0.0002551724137931035
64,21,0.0
64,23,0.0
64,30,0.0
64,37,0.0
64,46,0.0
64,48,0.0
64,51,0.0
64,55,0.0
64,56,0.0
64,58,0.0007241379310344827
64,59,0.0
64,60,0.0002206896551724138
64,61,0.0026931034482758627
64,62,0.044937931034482764
64,63,0.04242413793103448
64,64,0.8540620689655172
64,65,0.03902758620689656
64,66,0.0
64,70,0.0
64,71,0.004555172413793104
64,72,0.0009586206896551725
64,73,0.0
64,74,0.0002413793103448276
64,75,0.0007310344827586207
64,76,0.008958620689655174
64,77,0.0
64,78,0.0
64,94,0.0
64,99,0.0
64,110,0.0002310344827586207
65,8,0.0
65,10,0.0
65,11,0.0
65,12,0.0
65,13,0.0
65,15,0.0
65,16,0.0
65,18,0.0
65,21,0.0
65,23,0.0
65,34,0.00011724137931034482
65,35,0.0
65,37,0.0013482758620689656
65,38,0.0
65,39,0.00011379310344827586
65,40,0.00011379310344827586
65,46,0.0
65,48,0.0
65,51,0.00022413793103448278
65,52,0.0
65,54,0.0
65,55,0.0001103448275862069
65,56,0.0
65,57,0.0
65,58,0.0014310344827586205
65,59,0.0
65,60,0.0008965517241379311
65,61,0.002862068965517241
65,62,0.00011379310344827586
65,63,0.05612413793103448
65,64,0.0181551724137931
65,65,0.9040103448275861
65,66,0.00010689655172413792
65,68,0.00022758620689655173
65,69,0.0
65,70,0.0
65,71,0.0
65,72,0.0
65,73,0.0
65,74,0.0
65,75,0.0
65,76,0.008386206896551725
65,77,0.0001103448275862069
65,78,0.005248275862068965
65,79,0.0
65,80,0.0
65,83,0.00022413793103448278
65,88,0.0
65,90,0.0
65,94,0.0
65,98,0.0
65,102,0.00011379310344827586
65,108,0.0
65,111,0.0
66,1,0.0
66,15,0.0
66,17,0.0
66,22,0.0
66,23,0.0
66,27,0.0
66,28,0.0002206896551724138
66,35,0.0
