Entity,Code,Date,"Government Response Stringency Index ((0 to 100, 100 = strictest))"
Singapore,SGP,"Aug 21, 2020",51.85
Singapore,SGP,"Aug 22, 2020",51.85
Singapore,SGP,"Aug 23, 2020",51.85
Singapore,SGP,"Aug 24, 2020",51.85
Singapore,SGP,"Aug 25, 2020",51.85
Singapore,SGP,"Aug 26, 2020",51.85
Singapore,SGP,"Aug 27, 2020",51.85
Singapore,SGP,"Aug 28, 2020",51.85
Singapore,SGP,"Aug 29, 2020",51.85
Singapore,SGP,"Aug 30, 2020",51.85
Singapore,SGP,"Aug 31, 2020",51.85
Singapore,SGP,"Sep 1, 2020",51.85
Slovakia,SVK,"Jan 1, 2020",0
Slovakia,SVK,"Jan 2, 2020",0
Slovakia,SVK,"Jan 3, 2020",0
Slovakia,SVK,"Jan 4, 2020",0
Slovakia,SVK,"Jan 5, 2020",0
Slovakia,SVK,"Jan 6, 2020",0
Slovakia,SVK,"Jan 7, 2020",0
Slovakia,SVK,"Jan 8, 2020",0
Slovakia,SVK,"Jan 9, 2020",0
Slovakia,SVK,"Jan 10, 2020",0
Slovakia,SVK,"Jan 11, 2020",0
Slovakia,SVK,"Jan 12, 2020",0
Slovakia,SVK,"Jan 13, 2020",0
Slovakia,SVK,"Jan 14, 2020",0
Slovakia,SVK,"Jan 15, 2020",0
Slovakia,SVK,"Jan 16, 2020",0
Slovakia,SVK,"Jan 17, 2020",0
Slovakia,SVK,"Jan 18, 2020",0
Slovakia,SVK,"Jan 19, 2020",0
Slovakia,SVK,"Jan 20, 2020",0
Slovakia,SVK,"Jan 21, 2020",0
Slovakia,SVK,"Jan 22, 2020",0
Slovakia,SVK,"Jan 23, 2020",0
Slovakia,SVK,"Jan 24, 2020",0
Slovakia,SVK,"Jan 25, 2020",0
Slovakia,SVK,"Jan 26, 2020",0
Slovakia,SVK,"Jan 27, 2020",2.78
Slovakia,SVK,"Jan 28, 2020",2.78
Slovakia,SVK,"Jan 29, 2020",2.78
Slovakia,SVK,"Jan 30, 2020",2.78
Slovakia,SVK,"Jan 31, 2020",2.78
Slovakia,SVK,"Feb 1, 2020",2.78
Slovakia,SVK,"Feb 2, 2020",2.78
Slovakia,SVK,"Feb 3, 2020",2.78
Slovakia,SVK,"Feb 4, 2020",2.78
Slovakia,SVK,"Feb 5, 2020",2.78
Slovakia,SVK,"Feb 6, 2020",2.78
Slovakia,SVK,"Feb 7, 2020",2.78
Slovakia,SVK,"Feb 8, 2020",2.78
Slovakia,SVK,"Feb 9, 2020",2.78
Slovakia,SVK,"Feb 10, 2020",2.78
Slovakia,SVK,"Feb 11, 2020",2.78
Slovakia,SVK,"Feb 12, 2020",2.78
Slovakia,SVK,"Feb 13, 2020",2.78
Slovakia,SVK,"Feb 14, 2020",2.78
Slovakia,SVK,"Feb 15, 2020",2.78
Slovakia,SVK,"Feb 16, 2020",2.78
Slovakia,SVK,"Feb 17, 2020",2.78
Slovakia,SVK,"Feb 18, 2020",2.78
Slovakia,SVK,"Feb 19, 2020",2.78
Slovakia,SVK,"Feb 20, 2020",2.78
Slovakia,SVK,"Feb 21, 2020",2.78
Slovakia,SVK,"Feb 22, 2020",2.78
Slovakia,SVK,"Feb 23, 2020",2.78
Slovakia,SVK,"Feb 24, 2020",2.78
Slovakia,SVK,"Feb 25, 2020",2.78
Slovakia,SVK,"Feb 26, 2020",2.78
Slovakia,SVK,"Feb 27, 2020",2.78
Slovakia,SVK,"Feb 28, 2020",2.78
Slovakia,SVK,"Feb 29, 2020",2.78
Slovakia,SVK,"Mar 1, 2020",2.78
Slovakia,SVK,"Mar 2, 2020",2.78
Slovakia,SVK,"Mar 3, 2020",2.78
Slovakia,SVK,"Mar 4, 2020",11.11
Slovakia,SVK,"Mar 5, 2020",11.11
Slovakia,SVK,"Mar 6, 2020",16.67
Slovakia,SVK,"Mar 7, 2020",16.67
Slovakia,SVK,"Mar 8, 2020",16.67
Slovakia,SVK,"Mar 9, 2020",22.22
Slovakia,SVK,"Mar 10, 2020",37.04
Slovakia,SVK,"Mar 11, 2020",37.04
Slovakia,SVK,"Mar 12, 2020",49.07
Slovakia,SVK,"Mar 13, 2020",62.04
Slovakia,SVK,"Mar 14, 2020",67.59
Slovakia,SVK,"Mar 15, 2020",67.59
Slovakia,SVK,"Mar 16, 2020",75
Slovakia,SVK,"Mar 17, 2020",75
Slovakia,SVK,"Mar 18, 2020",75
Slovakia,SVK,"Mar 19, 2020",75
Slovakia,SVK,"Mar 20, 2020",75
Slovakia,SVK,"Mar 21, 2020",75
Slovakia,SVK,"Mar 22, 2020",75
Slovakia,SVK,"Mar 23, 2020",75
Slovakia,SVK,"Mar 24, 2020",75
Slovakia,SVK,"Mar 25, 2020",75
Slovakia,SVK,"Mar 26, 2020",75
Slovakia,SVK,"Mar 27, 2020",75
Slovakia,SVK,"Mar 28, 2020",75
Slovakia,SVK,"Mar 29, 2020",75
Slovakia,SVK,"Mar 30, 2020",75
Slovakia,SVK,"Mar 31, 2020",75
Slovakia,SVK,"Apr 1, 2020",75
Slovakia,SVK,"Apr 2, 2020",75
Slovakia,SVK,"Apr 3, 2020",75
Slovakia,SVK,"Apr 4, 2020",75
Slovakia,SVK,"Apr 5, 2020",75
Slovakia,SVK,"Apr 6, 2020",75
Slovakia,SVK,"Apr 7, 2020",75
Slovakia,SVK,"Apr 8, 2020",87.04
Slovakia,SVK,"Apr 9, 2020",87.04
Slovakia,SVK,"Apr 10, 2020",87.04
Slovakia,SVK,"Apr 11, 2020",87.04
Slovakia,SVK,"Apr 12, 2020",87.04
Slovakia,SVK,"Apr 13, 2020",87.04
Slovakia,SVK,"Apr 14, 2020",75
Slovakia,SVK,"Apr 15, 2020",75
Slovakia,SVK,"Apr 16, 2020",75
Slovakia,SVK,"Apr 17, 2020",75
Slovakia,SVK,"Apr 18, 2020",75
Slovakia,SVK,"Apr 19, 2020",75
Slovakia,SVK,"Apr 20, 2020",75
Slovakia,SVK,"Apr 21, 2020",75
Slovakia,SVK,"Apr 22, 2020",73.15
Slovakia,SVK,"Apr 23, 2020",73.15
Slovakia,SVK,"Apr 24, 2020",73.15
Slovakia,SVK,"Apr 25, 2020",73.15
Slovakia,SVK,"Apr 26, 2020",73.15
Slovakia,SVK,"Apr 27, 2020",73.15
Slovakia,SVK,"Apr 28, 2020",73.15
Slovakia,SVK,"Apr 29, 2020",73.15
Slovakia,SVK,"Apr 30, 2020",73.15
Slovakia,SVK,"May 1, 2020",73.15
Slovakia,SVK,"May 2, 2020",73.15
Slovakia,SVK,"May 3, 2020",73.15
Slovakia,SVK,"May 4, 2020",73.15
Slovakia,SVK,"May 5, 2020",73.15
Slovakia,SVK,"May 6, 2020",73.15
Slovakia,SVK,"May 7, 2020",73.15
Slovakia,SVK,"May 8, 2020",73.15
Slovakia,SVK,"May 9, 2020",73.15
Slovakia,SVK,"May 10, 2020",73.15
Slovakia,SVK,"May 11, 2020",73.15
Slovakia,SVK,"May 12, 2020",73.15
Slovakia,SVK,"May 13, 2020",73.15
Slovakia,SVK,"May 14, 2020",73.15
Slovakia,SVK,"May 15, 2020",73.15
Slovakia,SVK,"May 16, 2020",73.15
Slovakia,SVK,"May 17, 2020",73.15
Slovakia,SVK,"May 18, 2020",73.15
Slovakia,SVK,"May 19, 2020",73.15
Slovakia,SVK,"May 20, 2020",73.15
Slovakia,SVK,"May 21, 2020",73.15
Slovakia,SVK,"May 22, 2020",73.15
Slovakia,SVK,"May 23, 2020",73.15
Slovakia,SVK,"May 24, 2020",73.15
Slovakia,SVK,"May 25, 2020",73.15
Slovakia,SVK,"May 26, 2020",73.15
Slovakia,SVK,"May 27, 2020",73.15
Slovakia,SVK,"May 28, 2020",73.15
Slovakia,SVK,"May 29, 2020",73.15
Slovakia,SVK,"May 30, 2020",73.15
Slovakia,SVK,"May 31, 2020",73.15
Slovakia,SVK,"Jun 1, 2020",69.44
Slovakia,SVK,"Jun 2, 2020",69.44
Slovakia,SVK,"Jun 3, 2020",52.78
Slovakia,SVK,"Jun 4, 2020",52.78
Slovakia,SVK,"Jun 5, 2020",50
Slovakia,SVK,"Jun 6, 2020",50
Slovakia,SVK,"Jun 7, 2020",50
Slovakia,SVK,"Jun 8, 2020",50
Slovakia,SVK,"Jun 9, 2020",47.22
Slovakia,SVK,"Jun 10, 2020",44.44
Slovakia,SVK,"Jun 11, 2020",44.44
Slovakia,SVK,"Jun 12, 2020",44.44
Slovakia,SVK,"Jun 13, 2020",44.44
Slovakia,SVK,"Jun 14, 2020",40.74
Slovakia,SVK,"Jun 15, 2020",40.74
Slovakia,SVK,"Jun 16, 2020",40.74
Slovakia,SVK,"Jun 17, 2020",40.74
Slovakia,SVK,"Jun 18, 2020",40.74
Slovakia,SVK,"Jun 19, 2020",40.74
Slovakia,SVK,"Jun 20, 2020",37.96
Slovakia,SVK,"Jun 21, 2020",37.96
Slovakia,SVK,"Jun 22, 2020",37.96
Slovakia,SVK,"Jun 23, 2020",37.96
Slovakia,SVK,"Jun 24, 2020",37.96
Slovakia,SVK,"Jun 25, 2020",37.96
Slovakia,SVK,"Jun 26, 2020",37.96
Slovakia,SVK,"Jun 27, 2020",37.96
Slovakia,SVK,"Jun 28, 2020",37.96
Slovakia,SVK,"Jun 29, 2020",37.96
Slovakia,SVK,"Jun 30, 2020",37.96
Slovakia,SVK,"Jul 1, 2020",37.96
Slovakia,SVK,"Jul 2, 2020",37.96
Slovakia,SVK,"Jul 3, 2020",37.96
Slovakia,SVK,"Jul 4, 2020",37.96
Slovakia,SVK,"Jul 5, 2020",37.96
Slovakia,SVK,"Jul 6, 2020",37.96
Slovakia,SVK,"Jul 7, 2020",37.96
Slovakia,SVK,"Jul 8, 2020",37.96
Slovakia,SVK,"Jul 9, 2020",37.96
Slovakia,SVK,"Jul 10, 2020",37.96
Slovakia,SVK,"Jul 11, 2020",37.96
Slovakia,SVK,"Jul 12, 2020",37.96
Slovakia,SVK,"Jul 13, 2020",37.96
Slovakia,SVK,"Jul 14, 2020",37.96
Slovakia,SVK,"Jul 15, 2020",37.96
Slovakia,SVK,"Jul 16, 2020",37.96
Slovakia,SVK,"Jul 17, 2020",37.96
Slovakia,SVK,"Jul 18, 2020",37.96
Slovakia,SVK,"Jul 19, 2020",37.96
Slovakia,SVK,"Jul 20, 2020",37.96
Slovakia,SVK,"Jul 21, 2020",37.96
Slovakia,SVK,"Jul 22, 2020",37.96
Slovakia,SVK,"Jul 23, 2020",37.96
Slovakia,SVK,"Jul 24, 2020",37.96
Slovakia,SVK,"Jul 25, 2020",37.96
Slovakia,SVK,"Jul 26, 2020",37.96
Slovakia,SVK,"Jul 27, 2020",35.19
Slovakia,SVK,"Jul 28, 2020",35.19
Slovakia,SVK,"Jul 29, 2020",35.19
Slovakia,SVK,"Jul 30, 2020",35.19
Slovakia,SVK,"Jul 31, 2020",35.19
Slovakia,SVK,"Aug 1, 2020",35.19
Slovakia,SVK,"Aug 2, 2020",35.19
Slovakia,SVK,"Aug 3, 2020",35.19
Slovakia,SVK,"Aug 4, 2020",35.19
Slovakia,SVK,"Aug 5, 2020",35.19
Slovakia,SVK,"Aug 6, 2020",35.19
Slovakia,SVK,"Aug 7, 2020",35.19
Slovakia,SVK,"Aug 8, 2020",35.19
Slovakia,SVK,"Aug 9, 2020",35.19
Slovakia,SVK,"Aug 10, 2020",35.19
Slovakia,SVK,"Aug 11, 2020",35.19
Slovakia,SVK,"Aug 12, 2020",35.19
Slovakia,SVK,"Aug 13, 2020",35.19
Slovakia,SVK,"Aug 14, 2020",35.19
Slovakia,SVK,"Aug 15, 2020",35.19
Slovakia,SVK,"Aug 16, 2020",32.41
Slovakia,SVK,"Aug 17, 2020",32.41
Slovakia,SVK,"Aug 18, 2020",32.41
Slovakia,SVK,"Aug 19, 2020",32.41
Slovakia,SVK,"Aug 20, 2020",32.41
Slovakia,SVK,"Aug 21, 2020",32.41
Slovakia,SVK,"Aug 22, 2020",32.41
Slovakia,SVK,"Aug 23, 2020",32.41
Slovakia,SVK,"Aug 24, 2020",32.41
Slovakia,SVK,"Aug 25, 2020",28.7
Slovakia,SVK,"Aug 26, 2020",28.7
Slovakia,SVK,"Aug 27, 2020",28.7
Slovakia,SVK,"Aug 28, 2020",28.7
Slovakia,SVK,"Aug 29, 2020",28.7
Slovakia,SVK,"Aug 30, 2020",28.7
Slovakia,SVK,"Aug 31, 2020",28.7
Slovakia,SVK,"Sep 1, 2020",28.7
Slovakia,SVK,"Sep 2, 2020",28.7
Slovakia,SVK,"Sep 3, 2020",28.7
Slovenia,SVN,"Jan 1, 2020",0
Slovenia,SVN,"Jan 2, 2020",0
Slovenia,SVN,"Jan 3, 2020",0
Slovenia,SVN,"Jan 4, 2020",0
Slovenia,SVN,"Jan 5, 2020",0
Slovenia,SVN,"Jan 6, 2020",0
Slovenia,SVN,"Jan 7, 2020",0
Slovenia,SVN,"Jan 8, 2020",0
Slovenia,SVN,"Jan 9, 2020",0
Slovenia,SVN,"Jan 10, 2020",0
Slovenia,SVN,"Jan 11, 2020",0
Slovenia,SVN,"Jan 12, 2020",0
Slovenia,SVN,"Jan 13, 2020",0
Slovenia,SVN,"Jan 14, 2020",0
Slovenia,SVN,"Jan 15, 2020",0
Slovenia,SVN,"Jan 16, 2020",0
Slovenia,SVN,"Jan 17, 2020",0
Slovenia,SVN,"Jan 18, 2020",0
Slovenia,SVN,"Jan 19, 2020",0
Slovenia,SVN,"Jan 20, 2020",0
Slovenia,SVN,"Jan 21, 2020",0
Slovenia,SVN,"Jan 22, 2020",0
Slovenia,SVN,"Jan 23, 2020",0
Slovenia,SVN,"Jan 24, 2020",0
Slovenia,SVN,"Jan 25, 2020",0
Slovenia,SVN,"Jan 26, 2020",0
Slovenia,SVN,"Jan 27, 2020",0
Slovenia,SVN,"Jan 28, 2020",0
Slovenia,SVN,"Jan 29, 2020",0
Slovenia,SVN,"Jan 30, 2020",0
Slovenia,SVN,"Jan 31, 2020",0
Slovenia,SVN,"Feb 1, 2020",0
Slovenia,SVN,"Feb 2, 2020",0
Slovenia,SVN,"Feb 3, 2020",0
Slovenia,SVN,"Feb 4, 2020",0
Slovenia,SVN,"Feb 5, 2020",0
Slovenia,SVN,"Feb 6, 2020",0
Slovenia,SVN,"Feb 7, 2020",0
Slovenia,SVN,"Feb 8, 2020",0
Slovenia,SVN,"Feb 9, 2020",0
Slovenia,SVN,"Feb 10, 2020",0
Slovenia,SVN,"Feb 11, 2020",0
Slovenia,SVN,"Feb 12, 2020",0
Slovenia,SVN,"Feb 13, 2020",0
Slovenia,SVN,"Feb 14, 2020",0
Slovenia,SVN,"Feb 15, 2020",0
Slovenia,SVN,"Feb 16, 2020",0
Slovenia,SVN,"Feb 17, 2020",0
Slovenia,SVN,"Feb 18, 2020",0
Slovenia,SVN,"Feb 19, 2020",0
Slovenia,SVN,"Feb 20, 2020",0
Slovenia,SVN,"Feb 21, 2020",0
Slovenia,SVN,"Feb 22, 2020",0
Slovenia,SVN,"Feb 23, 2020",0
Slovenia,SVN,"Feb 24, 2020",0
Slovenia,SVN,"Feb 25, 2020",0
Slovenia,SVN,"Feb 26, 2020",0
Slovenia,SVN,"Feb 27, 2020",0
Slovenia,SVN,"Feb 28, 2020",0
Slovenia,SVN,"Feb 29, 2020",0
Slovenia,SVN,"Mar 1, 2020",0
Slovenia,SVN,"Mar 2, 2020",0
Slovenia,SVN,"Mar 3, 2020",0
Slovenia,SVN,"Mar 4, 2020",11.11
Slovenia,SVN,"Mar 5, 2020",11.11
Slovenia,SVN,"Mar 6, 2020",11.11
Slovenia,SVN,"Mar 7, 2020",16.67
Slovenia,SVN,"Mar 8, 2020",16.67
Slovenia,SVN,"Mar 9, 2020",16.67
Slovenia,SVN,"Mar 10, 2020",25
Slovenia,SVN,"Mar 11, 2020",25
Slovenia,SVN,"Mar 12, 2020",25
Slovenia,SVN,"Mar 13, 2020",25
Slovenia,SVN,"Mar 14, 2020",28.7
Slovenia,SVN,"Mar 15, 2020",28.7
Slovenia,SVN,"Mar 16, 2020",50.93
Slovenia,SVN,"Mar 17, 2020",50.93
Slovenia,SVN,"Mar 18, 2020",50.93
Slovenia,SVN,"Mar 19, 2020",67.59
Slovenia,SVN,"Mar 20, 2020",78.7
Slovenia,SVN,"Mar 21, 2020",78.7
Slovenia,SVN,"Mar 22, 2020",78.7
Slovenia,SVN,"Mar 23, 2020",78.7
Slovenia,SVN,"Mar 24, 2020",78.7
Slovenia,SVN,"Mar 25, 2020",78.7
Slovenia,SVN,"Mar 26, 2020",78.7
Slovenia,SVN,"Mar 27, 2020",78.7
Slovenia,SVN,"Mar 28, 2020",78.7
Slovenia,SVN,"Mar 29, 2020",78.7
Slovenia,SVN,"Mar 30, 2020",89.81
Slovenia,SVN,"Mar 31, 2020",89.81
Slovenia,SVN,"Apr 1, 2020",89.81
Slovenia,SVN,"Apr 2, 2020",89.81
Slovenia,SVN,"Apr 3, 2020",89.81
Slovenia,SVN,"Apr 4, 2020",89.81
Slovenia,SVN,"Apr 5, 2020",89.81
Slovenia,SVN,"Apr 6, 2020",89.81
Slovenia,SVN,"Apr 7, 2020",89.81
Slovenia,SVN,"Apr 8, 2020",89.81
Slovenia,SVN,"Apr 9, 2020",89.81
Slovenia,SVN,"Apr 10, 2020",89.81
Slovenia,SVN,"Apr 11, 2020",89.81
Slovenia,SVN,"Apr 12, 2020",89.81
Slovenia,SVN,"Apr 13, 2020",89.81
Slovenia,SVN,"Apr 14, 2020",89.81
Slovenia,SVN,"Apr 15, 2020",89.81
Slovenia,SVN,"Apr 16, 2020",89.81
Slovenia,SVN,"Apr 17, 2020",89.81
Slovenia,SVN,"Apr 18, 2020",89.81
Slovenia,SVN,"Apr 19, 2020",89.81
Slovenia,SVN,"Apr 20, 2020",86.11
Slovenia,SVN,"Apr 21, 2020",86.11
Slovenia,SVN,"Apr 22, 2020",86.11
Slovenia,SVN,"Apr 23, 2020",86.11
Slovenia,SVN,"Apr 24, 2020",86.11
Slovenia,SVN,"Apr 25, 2020",86.11
Slovenia,SVN,"Apr 26, 2020",86.11
Slovenia,SVN,"Apr 27, 2020",86.11
Slovenia,SVN,"Apr 28, 2020",86.11
Slovenia,SVN,"Apr 29, 2020",86.11
Slovenia,SVN,"Apr 30, 2020",75
Slovenia,SVN,"May 1, 2020",75
Slovenia,SVN,"May 2, 2020",75
Slovenia,SVN,"May 3, 2020",75
Slovenia,SVN,"May 4, 2020",75
Slovenia,SVN,"May 5, 2020",75
Slovenia,SVN,"May 6, 2020",75
Slovenia,SVN,"May 7, 2020",75
Slovenia,SVN,"May 8, 2020",75
Slovenia,SVN,"May 9, 2020",75
Slovenia,SVN,"May 10, 2020",75
Slovenia,SVN,"May 11, 2020",63.89
Slovenia,SVN,"May 12, 2020",63.89
Slovenia,SVN,"May 13, 2020",63.89
Slovenia,SVN,"May 14, 2020",53.24
Slovenia,SVN,"May 15, 2020",53.24
Slovenia,SVN,"May 16, 2020",53.24
Slovenia,SVN,"May 17, 2020",53.24
Slovenia,SVN,"May 18, 2020",42.13
Slovenia,SVN,"May 19, 2020",42.13
Slovenia,SVN,"May 20, 2020",42.13
Slovenia,SVN,"May 21, 2020",42.13
Slovenia,SVN,"May 22, 2020",42.13
Slovenia,SVN,"May 23, 2020",42.13
Slovenia,SVN,"May 24, 2020",42.13
Slovenia,SVN,"May 25, 2020",42.13
Slovenia,SVN,"May 26, 2020",42.13
Slovenia,SVN,"May 27, 2020",42.13
Slovenia,SVN,"May 28, 2020",42.13
Slovenia,SVN,"May 29, 2020",42.13
Slovenia,SVN,"May 30, 2020",42.13
Slovenia,SVN,"May 31, 2020",42.13
Slovenia,SVN,"Jun 1, 2020",42.13
Slovenia,SVN,"Jun 2, 2020",40.74
Slovenia,SVN,"Jun 3, 2020",33.33
Slovenia,SVN,"Jun 4, 2020",33.33
Slovenia,SVN,"Jun 5, 2020",33.33
Slovenia,SVN,"Jun 6, 2020",33.33
Slovenia,SVN,"Jun 7, 2020",33.33
Slovenia,SVN,"Jun 8, 2020",33.33
Slovenia,SVN,"Jun 9, 2020",33.33
Slovenia,SVN,"Jun 10, 2020",33.33
Slovenia,SVN,"Jun 11, 2020",33.33
Slovenia,SVN,"Jun 12, 2020",33.33
Slovenia,SVN,"Jun 13, 2020",33.33
Slovenia,SVN,"Jun 14, 2020",33.33
Slovenia,SVN,"Jun 15, 2020",33.33
Slovenia,SVN,"Jun 16, 2020",33.33
Slovenia,SVN,"Jun 17, 2020",33.33
Slovenia,SVN,"Jun 18, 2020",33.33
Slovenia,SVN,"Jun 19, 2020",33.33
Slovenia,SVN,"Jun 20, 2020",33.33
Slovenia,SVN,"Jun 21, 2020",33.33
Slovenia,SVN,"Jun 22, 2020",33.33
Slovenia,SVN,"Jun 23, 2020",33.33
Slovenia,SVN,"Jun 24, 2020",33.33
Slovenia,SVN,"Jun 25, 2020",33.33
Slovenia,SVN,"Jun 26, 2020",33.33
Slovenia,SVN,"Jun 27, 2020",33.33
Slovenia,SVN,"Jun 28, 2020",33.33
Slovenia,SVN,"Jun 29, 2020",33.33
Slovenia,SVN,"Jun 30, 2020",33.33
Slovenia,SVN,"Jul 1, 2020",33.33
Slovenia,SVN,"Jul 2, 2020",33.33
Slovenia,SVN,"Jul 3, 2020",33.33
Slovenia,SVN,"Jul 4, 2020",33.33
Slovenia,SVN,"Jul 5, 2020",33.33
Slovenia,SVN,"Jul 6, 2020",33.33
Slovenia,SVN,"Jul 7, 2020",33.33
Slovenia,SVN,"Jul 8, 2020",33.33
Slovenia,SVN,"Jul 9, 2020",33.33
Slovenia,SVN,"Jul 10, 2020",33.33
Slovenia,SVN,"Jul 11, 2020",33.33
Slovenia,SVN,"Jul 12, 2020",33.33
Slovenia,SVN,"Jul 13, 2020",33.33
Slovenia,SVN,"Jul 14, 2020",33.33
Slovenia,SVN,"Jul 15, 2020",33.33
Slovenia,SVN,"Jul 16, 2020",33.33
Slovenia,SVN,"Jul 17, 2020",33.33
Slovenia,SVN,"Jul 18, 2020",33.33
Slovenia,SVN,"Jul 19, 2020",33.33
Slovenia,SVN,"Jul 20, 2020",43.52
Slovenia,SVN,"Jul 21, 2020",43.52
Slovenia,SVN,"Jul 22, 2020",43.52
Slovenia,SVN,"Jul 23, 2020",43.52
Slovenia,SVN,"Jul 24, 2020",43.52
Slovenia,SVN,"Jul 25, 2020",43.52
Slovenia,SVN,"Jul 26, 2020",43.52
Slovenia,SVN,"Jul 27, 2020",43.52
Slovenia,SVN,"Jul 28, 2020",43.52
Slovenia,SVN,"Jul 29, 2020",43.52
Slovenia,SVN,"Jul 30, 2020",43.52
Slovenia,SVN,"Jul 31, 2020",43.52
Slovenia,SVN,"Aug 1, 2020",43.52
Slovenia,SVN,"Aug 2, 2020",43.52
Slovenia,SVN,"Aug 3, 2020",43.52
Slovenia,SVN,"Aug 4, 2020",43.52
Slovenia,SVN,"Aug 5, 2020",43.52
Slovenia,SVN,"Aug 6, 2020",43.52
Slovenia,SVN,"Aug 7, 2020",43.52
Slovenia,SVN,"Aug 8, 2020",43.52
Slovenia,SVN,"Aug 9, 2020",43.52
Slovenia,SVN,"Aug 10, 2020",43.52
Slovenia,SVN,"Aug 11, 2020",43.52
Slovenia,SVN,"Aug 12, 2020",43.52
Slovenia,SVN,"Aug 13, 2020",43.52
Slovenia,SVN,"Aug 14, 2020",43.52
Slovenia,SVN,"Aug 15, 2020",43.52
Slovenia,SVN,"Aug 16, 2020",43.52
Slovenia,SVN,"Aug 17, 2020",43.52
Slovenia,SVN,"Aug 18, 2020",43.52
Slovenia,SVN,"Aug 19, 2020",43.52
Slovenia,SVN,"Aug 20, 2020",43.52
Slovenia,SVN,"Aug 21, 2020",43.52
Slovenia,SVN,"Aug 22, 2020",43.52
Slovenia,SVN,"Aug 23, 2020",43.52
Slovenia,SVN,"Aug 24, 2020",43.52
Solomon Islands,SLB,"Jan 1, 2020",0
Solomon Islands,SLB,"Jan 2, 2020",0
Solomon Islands,SLB,"Jan 3, 2020",0
Solomon Islands,SLB,"Jan 4, 2020",0
Solomon Islands,SLB,"Jan 5, 2020",0
Solomon Islands,SLB,"Jan 6, 2020",0
Solomon Islands,SLB,"Jan 7, 2020",0
Solomon Islands,SLB,"Jan 8, 2020",0
Solomon Islands,SLB,"Jan 9, 2020",0
Solomon Islands,SLB,"Jan 10, 2020",0
Solomon Islands,SLB,"Jan 11, 2020",0
Solomon Islands,SLB,"Jan 12, 2020",0
Solomon Islands,SLB,"Jan 13, 2020",0
Solomon Islands,SLB,"Jan 14, 2020",0
Solomon Islands,SLB,"Jan 15, 2020",0
Solomon Islands,SLB,"Jan 16, 2020",0
Solomon Islands,SLB,"Jan 17, 2020",0
Solomon Islands,SLB,"Jan 18, 2020",0
Solomon Islands,SLB,"Jan 19, 2020",0
Solomon Islands,SLB,"Jan 20, 2020",0
Solomon Islands,SLB,"Jan 21, 2020",0
Solomon Islands,SLB,"Jan 22, 2020",0
Solomon Islands,SLB,"Jan 23, 2020",0
Solomon Islands,SLB,"Jan 24, 2020",0
Solomon Islands,SLB,"Jan 25, 2020",0
Solomon Islands,SLB,"Jan 26, 2020",0
Solomon Islands,SLB,"Jan 27, 2020",0
Solomon Islands,SLB,"Jan 28, 2020",0
Solomon Islands,SLB,"Jan 29, 2020",0
Solomon Islands,SLB,"Jan 30, 2020",0
Solomon Islands,SLB,"Jan 31, 2020",0
Solomon Islands,SLB,"Feb 1, 2020",0
Solomon Islands,SLB,"Feb 2, 2020",0
Solomon Islands,SLB,"Feb 3, 2020",0
Solomon Islands,SLB,"Feb 4, 2020",0
Solomon Islands,SLB,"Feb 5, 2020",0
Solomon Islands,SLB,"Feb 6, 2020",8.33
Solomon Islands,SLB,"Feb 7, 2020",8.33
Solomon Islands,SLB,"Feb 8, 2020",8.33
Solomon Islands,SLB,"Feb 9, 2020",8.33
Solomon Islands,SLB,"Feb 10, 2020",8.33
Solomon Islands,SLB,"Feb 11, 2020",8.33
Solomon Islands,SLB,"Feb 12, 2020",8.33
Solomon Islands,SLB,"Feb 13, 2020",8.33
Solomon Islands,SLB,"Feb 14, 2020",8.33
Solomon Islands,SLB,"Feb 15, 2020",8.33
Solomon Islands,SLB,"Feb 16, 2020",8.33
Solomon Islands,SLB,"Feb 17, 2020",8.33
Solomon Islands,SLB,"Feb 18, 2020",8.33
Solomon Islands,SLB,"Feb 19, 2020",8.33
Solomon Islands,SLB,"Feb 20, 2020",8.33
Solomon Islands,SLB,"Feb 21, 2020",8.33
Solomon Islands,SLB,"Feb 22, 2020",8.33
Solomon Islands,SLB,"Feb 23, 2020",8.33
Solomon Islands,SLB,"Feb 24, 2020",8.33
Solomon Islands,SLB,"Feb 25, 2020",8.33
Solomon Islands,SLB,"Feb 26, 2020",8.33
Solomon Islands,SLB,"Feb 27, 2020",8.33
Solomon Islands,SLB,"Feb 28, 2020",8.33
Solomon Islands,SLB,"Feb 29, 2020",8.33
Solomon Islands,SLB,"Mar 1, 2020",8.33
Solomon Islands,SLB,"Mar 2, 2020",8.33
Solomon Islands,SLB,"Mar 3, 2020",8.33
Solomon Islands,SLB,"Mar 4, 2020",8.33
Solomon Islands,SLB,"Mar 5, 2020",8.33
Solomon Islands,SLB,"Mar 6, 2020",8.33
Solomon Islands,SLB,"Mar 7, 2020",8.33
Solomon Islands,SLB,"Mar 8, 2020",8.33
Solomon Islands,SLB,"Mar 9, 2020",8.33
Solomon Islands,SLB,"Mar 10, 2020",8.33
Solomon Islands,SLB,"Mar 11, 2020",8.33
Solomon Islands,SLB,"Mar 12, 2020",8.33
Solomon Islands,SLB,"Mar 13, 2020",8.33
Solomon Islands,SLB,"Mar 14, 2020",8.33
Solomon Islands,SLB,"Mar 15, 2020",8.33
